Perturbation	Apofrac1	Apofrac2	Apofrac3	Apofrac	Prolfrac1	Prolfrac2	Prolfrac3	Prolfrac4	Prolfrac
cycE_CDK2=0-Proliferation_4=0	1.0	1.0	0.41	0.705	1.0	0.9991	0.0	0.0	0.2498875
cycE_CDK2=0-Proliferation_2=0	1.0	1.0	0.4082	0.7041	1.0	0.0	0.0	0.0	0.125
cycE_CDK2=0-Proliferation=0	1.0	1.0	0.3975	0.69875	0.0	0.9996	0.0	0.0	0.2499
cycE_CDK2=0-cycD_CDK46_2=0	1.0	1.0	0.4047	0.70235	1.0	0.0	0.0	0.0	0.125
cycE_CDK2=0-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	0.9996	0.0	0.0	0.24995
cycE_CDK2=0-Apoptosis_2=0	1.0	0.0	0.4066	0.55495	1.0	0.9996	0.0	0.0	0.24995
cycE_CDK2=0-Ipatasertib=0	1.0	1.0	0.4053	0.70265	1.0	0.9997	0.0	0.0	0.2499625
cycE_CDK2=0-cycE_CDK2_T=0	1.0	1.0	0.4009	0.70045	1.0	0.9998	0.0	0.0	0.249975
cycE_CDK2=0-Palbociclib=0	1.0	1.0	0.3973	0.69865	1.0	0.9995	0.0	0.0	0.2499375
cycE_CDK2=0-Translation=0	1.0	1.0	0.4864	0.7432	1.0	0.9997	0.0	0.0	0.2499625
cycE_CDK2=0-Fulvestrant=0	1.0	1.0	0.4023	0.70115	1.0	0.9997	0.0	0.0	0.2499625
cycE_CDK2=0-cycD_CDK46=0	1.0	1.0	0.4008	0.7004	0.0	0.0	0.0	0.0	0.0
cycE_CDK2=0-Trametinib=0	1.0	1.0	0.3931	0.69655	1.0	0.9998	0.0	0.0	0.249975
cycE_CDK2=0-Everolimus=0	1.0	1.0	0.4008	0.7004	1.0	0.9997	0.0	0.0	0.2499625
cycE_CDK2=0-Apoptosis=0	0.0	1.0	0.3987	0.69935	1.0	0.9996	0.0	0.0	0.24995
cycE_CDK2=0-p21_p27_T=0	1.0	1.0	0.4074	0.7037	1.0	0.9995	0.0	0.0	0.2499375
cycE_CDK2=0-mTORC2_pm=0	1.0	1.0	0.4044	0.7022	1.0	0.9999	0.0	0.0	0.2499875
cycE_CDK2=0-Neratinib=0	1.0	1.0	0.4161	0.70805	1.0	0.9997	0.0	0.0	0.2499625
cycE_CDK2=0-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
cyclinD_2=0-ER_transcription_2=0	1.0	1.0	0.6728	0.8364	1.0	0.0	0.0	0.0	0.125
cyclinD_2=0-ER_transcription=0	1.0	1.0	0.6674	0.8337	0.0	0.0	0.0	0.0	0.0
cyclinD_2=0-Proliferation_3=0	1.0	1.0	0.4009	0.70045	1.0	0.0	0.0	0.0	0.125
cyclinD_2=0-Proliferation_4=0	1.0	1.0	0.4014	0.7007	1.0	0.0	0.0	0.0	0.125
cyclinD_2=0-Proliferation_2=0	1.0	1.0	0.4018	0.7009	1.0	0.0	0.0	0.0	0.125
cyclinD_2=0-Proliferation=0	1.0	1.0	0.3965	0.69825	0.0	0.0	0.0	0.0	0.0
cyclinD_2=0-cycD_CDK46_2=0	1.0	1.0	0.4099	0.70495	1.0	0.0	0.0	0.0	0.125
cyclinD_2=0-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	0.0	0.0	0.0	0.125
cyclinD_2=0-Apoptosis_2=0	1.0	0.0	0.396	0.547	1.0	0.0	0.0	0.0	0.125
cyclinD_2=0-Ipatasertib=0	1.0	1.0	0.4025	0.70125	1.0	0.0	0.0	0.0	0.125
cyclinD_2=0-cycE_CDK2_T=0	1.0	1.0	0.4025	0.70125	1.0	0.0	0.0	0.0	0.125
cyclinD_2=0-Palbociclib=0	1.0	1.0	0.4041	0.70205	1.0	0.0	0.0	0.0	0.125
cyclinD_2=0-Translation=0	1.0	1.0	0.4893	0.74465	1.0	0.0	0.0	0.0	0.125
cyclinD_2=0-Fulvestrant=0	1.0	1.0	0.4119	0.70595	1.0	0.0	0.0	0.0	0.125
cyclinD_2=0-cycD_CDK46=0	1.0	1.0	0.3932	0.6966	0.0	0.0	0.0	0.0	0.0
cyclinD_2=0-Trametinib=0	1.0	1.0	0.3972	0.6986	1.0	0.0	0.0	0.0	0.125
cyclinD_2=0-Everolimus=0	1.0	1.0	0.406	0.703	1.0	0.0	0.0	0.0	0.125
cyclinD_2=0-Apoptosis=0	0.0	1.0	0.4082	0.7041	1.0	0.0	0.0	0.0	0.125
cyclinD_2=0-p21_p27_T=0	1.0	1.0	0.4087	0.70435	1.0	0.0	0.0	0.0	0.125
cyclinD_2=0-mTORC2_pm=0	1.0	1.0	0.4075	0.70375	1.0	0.0	0.0	0.0	0.125
cyclinD_2=0-Neratinib=0	1.0	1.0	0.4064	0.7032	1.0	0.0	0.0	0.0	0.125
cyclinD_2=0-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
cyclinD_2=0-cycE_CDK2=0	1.0	1.0	0.3931	0.69655	1.0	0.0	0.0	0.0	0.125
HER2_3_2=0-ER_transcription_2=0	1.0	1.0	0.6745	0.83725	1.0	0.0	0.0	0.0	0.125
HER2_3_2=0-ER_transcription=0	1.0	1.0	0.6645	0.83225	0.0	0.0	0.0	0.0	0.0
HER2_3_2=0-Proliferation_3=0	1.0	1.0	0.392	0.696	1.0	1.0	0.0	0.0	0.25
HER2_3_2=0-Proliferation_4=0	1.0	1.0	0.3978	0.6989	1.0	0.9993	0.0	0.0	0.2499125
HER2_3_2=0-Proliferation_2=0	1.0	1.0	0.394	0.697	1.0	0.0	0.0	0.0	0.125
HER2_3_2=0-Proliferation=0	1.0	1.0	0.3954	0.6977	0.0	0.9998	0.0	0.0	0.24995
HER2_3_2=0-cycD_CDK46_2=0	1.0	1.0	0.4033	0.70165	1.0	0.0	0.0	0.0	0.125
HER2_3_2=0-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	0.9996	1.0E-4	0.0	0.249975
HER2_3_2=0-Apoptosis_2=0	1.0	0.0	0.4038	0.55285	1.0	0.9998	0.0	0.0	0.249975
HER2_3_2=0-Ipatasertib=0	1.0	1.0	0.4011	0.70055	1.0	0.9997	2.0E-4	0.0	0.2500125
HER2_3_2=0-cycE_CDK2_T=0	1.0	1.0	0.4022	0.7011	1.0	0.9996	0.0	0.0	0.24995
HER2_3_2=0-Palbociclib=0	1.0	1.0	0.4024	0.7012	1.0	0.9994	1.0E-4	0.0	0.24995
HER2_3_2=0-Translation=0	1.0	1.0	0.4915	0.74575	1.0	0.9998	1.0E-4	0.0	0.25
HER2_3_2=0-Fulvestrant=0	1.0	1.0	0.3936	0.6968	1.0	0.9999	0.0	0.0	0.2499875
HER2_3_2=0-cycD_CDK46=0	1.0	1.0	0.4033	0.70165	0.0	0.0	0.0	0.0	0.0
HER2_3_2=0-Trametinib=0	1.0	1.0	0.402	0.701	1.0	0.9997	1.0E-4	0.0	0.2499875
HER2_3_2=0-Everolimus=0	1.0	1.0	0.4009	0.70045	1.0	0.9998	0.0	0.0	0.249975
HER2_3_2=0-Apoptosis=0	0.0	1.0	0.3966	0.6983	1.0	0.9998	1.0E-4	0.0	0.25
HER2_3_2=0-p21_p27_T=0	1.0	1.0	0.392	0.696	1.0	0.9996	1.0E-4	0.0	0.249975
HER2_3_2=0-mTORC2_pm=0	1.0	1.0	0.4009	0.70045	1.0	0.9999	0.0	0.0	0.2499875
HER2_3_2=0-Neratinib=0	1.0	1.0	0.4048	0.7024	1.0	1.0	1.0E-4	0.0	0.250025
HER2_3_2=0-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
HER2_3_2=0-cycE_CDK2=0	1.0	1.0	0.4028	0.7014	1.0	0.9999	0.0	0.0	0.2499875
HER2_3_2=0-cyclinD_2=0	1.0	1.0	0.3978	0.6989	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=0-ER_transcription_2=0	1.0	1.0	0.6686	0.8343	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=0-ER_transcription=0	1.0	1.0	0.6678	0.8339	0.0	0.0	0.0	0.0	0.0
FOXO3_Ub=0-Proliferation_3=0	1.0	1.0	0.3983	0.69915	1.0	0.9999	0.0	0.0	0.2499875
FOXO3_Ub=0-Proliferation_4=0	1.0	1.0	0.4078	0.7039	1.0	0.9995	0.0	0.0	0.2499375
FOXO3_Ub=0-Proliferation_2=0	1.0	1.0	0.3982	0.6991	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=0-Proliferation=0	1.0	1.0	0.3957	0.69785	0.0	0.9995	1.0E-4	0.0	0.2499
FOXO3_Ub=0-cycD_CDK46_2=0	1.0	1.0	0.3916	0.6958	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=0-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	1.0	2.0E-4	0.0	0.25005
FOXO3_Ub=0-Apoptosis_2=0	1.0	0.0	0.3987	0.549025	1.0	0.9997	1.0E-4	0.0	0.2499875
FOXO3_Ub=0-Ipatasertib=0	1.0	1.0	0.4023	0.70115	1.0	0.9997	1.0E-4	0.0	0.2499875
FOXO3_Ub=0-cycE_CDK2_T=0	1.0	1.0	0.3988	0.6994	1.0	0.9998	0.0	0.0	0.249975
FOXO3_Ub=0-Palbociclib=0	1.0	1.0	0.4034	0.7017	1.0	0.9996	0.0	0.0	0.24995
FOXO3_Ub=0-Translation=0	1.0	1.0	0.4871	0.74355	1.0	0.9997	0.0	0.0	0.2499625
FOXO3_Ub=0-Fulvestrant=0	1.0	1.0	0.3955	0.69775	1.0	0.9996	0.0	0.0	0.24995
FOXO3_Ub=0-cycD_CDK46=0	1.0	1.0	0.3974	0.6987	0.0	0.0	0.0	0.0	0.0
FOXO3_Ub=0-Trametinib=0	1.0	1.0	0.4049	0.70245	1.0	0.9996	0.0	0.0	0.24995
FOXO3_Ub=0-Everolimus=0	1.0	1.0	0.4038	0.7019	1.0	0.9998	0.0	0.0	0.249975
FOXO3_Ub=0-Apoptosis=0	0.0	1.0	0.4024	0.7012	1.0	0.9998	2.0E-4	0.0	0.250025
FOXO3_Ub=0-p21_p27_T=0	1.0	1.0	0.3973	0.69865	1.0	0.9998	1.0E-4	0.0	0.25
FOXO3_Ub=0-mTORC2_pm=0	1.0	1.0	0.3988	0.6994	1.0	0.9996	2.0E-4	0.0	0.25
FOXO3_Ub=0-Neratinib=0	1.0	1.0	0.3964	0.6982	1.0	0.9994	1.0E-4	0.0	0.24995
FOXO3_Ub=0-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
FOXO3_Ub=0-cycE_CDK2=0	1.0	1.0	0.4158	0.7079	1.0	0.9994	0.0	0.0	0.249925
FOXO3_Ub=0-cyclinD_2=0	1.0	1.0	0.4033	0.70165	1.0	0.0	0.0	0.0	0.125
FOXO3_Ub=0-HER2_3_2=0	1.0	1.0	0.4047	0.70235	1.0	0.9996	1.0E-4	0.0	0.249975
IGF1R_T=0-ER_transcription_2=0	1.0	1.0	0.665	0.8325	1.0	0.0	0.0	0.0	0.125
IGF1R_T=0-ER_transcription=0	1.0	1.0	0.6618	0.8309	1.0E-4	0.0	0.0	0.0	1.25E-5
IGF1R_T=0-Proliferation_3=0	1.0	1.0	0.4031	0.70155	1.0	0.9996	0.0	0.0	0.24995
IGF1R_T=0-Proliferation_4=0	1.0	1.0	0.3995	0.69975	1.0	0.9994	0.0	0.0	0.249925
IGF1R_T=0-Proliferation_2=0	1.0	1.0	0.4143	0.70715	1.0	0.0	0.0	0.0	0.125
IGF1R_T=0-Proliferation=0	1.0	1.0	0.3945	0.69725	0.0	0.9998	0.0	0.0	0.24995
IGF1R_T=0-cycD_CDK46_2=0	1.0	1.0	0.4059	0.70295	1.0	0.0	0.0	0.0	0.125
IGF1R_T=0-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	0.9995	2.0E-4	0.0	0.2499875
IGF1R_T=0-Apoptosis_2=0	1.0	0.0	0.3979	0.548425	1.0	0.9999	1.0E-4	0.0	0.2500125
IGF1R_T=0-Ipatasertib=0	1.0	1.0	0.4017	0.70085	1.0	0.9997	1.0E-4	0.0	0.2499875
IGF1R_T=0-cycE_CDK2_T=0	1.0	1.0	0.4089	0.70445	1.0	0.9998	0.0	0.0	0.249975
IGF1R_T=0-Palbociclib=0	1.0	1.0	0.3964	0.6982	1.0	0.9997	0.0	0.0	0.2499625
IGF1R_T=0-Translation=0	1.0	1.0	0.4856	0.7428	1.0	0.9998	0.0	0.0	0.249975
IGF1R_T=0-Fulvestrant=0	1.0	1.0	0.405	0.7025	1.0	0.9996	0.0	0.0	0.24995
IGF1R_T=0-cycD_CDK46=0	1.0	1.0	0.3986	0.6993	0.0	0.0	0.0	0.0	0.0
IGF1R_T=0-Trametinib=0	1.0	1.0	0.4004	0.7002	1.0	0.9999	0.0	0.0	0.2499875
IGF1R_T=0-Everolimus=0	1.0	1.0	0.4088	0.7044	1.0	0.9997	1.0E-4	0.0	0.2499875
IGF1R_T=0-Apoptosis=0	0.0	1.0	0.4058	0.7029	1.0	0.9994	0.0	0.0	0.249925
IGF1R_T=0-p21_p27_T=0	1.0	1.0	0.4043	0.70215	1.0	0.9998	0.0	0.0	0.249975
IGF1R_T=0-mTORC2_pm=0	1.0	1.0	0.403	0.7015	1.0	0.9998	0.0	0.0	0.249975
IGF1R_T=0-Neratinib=0	1.0	1.0	0.4018	0.7009	1.0	0.9999	0.0	0.0	0.2499875
IGF1R_T=0-Alpelisib=0	1.0	1.0	0.4056	0.7028	1.0	0.9988	1.0E-4	0.0	0.249875
IGF1R_T=0-cycE_CDK2=0	1.0	1.0	0.3968	0.6984	1.0	0.9999	0.0	0.0	0.2499875
IGF1R_T=0-cyclinD_2=0	1.0	1.0	0.401	0.7005	1.0	0.0	0.0	0.0	0.125
IGF1R_T=0-HER2_3_2=0	1.0	1.0	0.3992	0.6996	1.0	0.9998	0.0	0.0	0.249975
IGF1R_T=0-FOXO3_Ub=0	1.0	1.0	0.4034	0.7017	1.0	0.9994	0.0	0.0	0.249925
IGF1R_2=0-ER_transcription_2=0	1.0	1.0	0.6588	0.8294	1.0	0.0	0.0	0.0	0.125
IGF1R_2=0-ER_transcription=0	1.0	1.0	0.6661	0.83305	0.0	0.0	0.0	0.0	0.0
IGF1R_2=0-Proliferation_3=0	1.0	1.0	0.4017	0.70085	1.0	0.9996	0.0	0.0	0.24995
IGF1R_2=0-Proliferation_4=0	1.0	1.0	0.4015	0.70075	1.0	0.9996	1.0E-4	0.0	0.249975
IGF1R_2=0-Proliferation_2=0	1.0	1.0	0.4012	0.7006	1.0	0.0	0.0	0.0	0.125
IGF1R_2=0-Proliferation=0	1.0	1.0	0.3931	0.69655	0.0	0.9998	0.0	0.0	0.24995
IGF1R_2=0-cycD_CDK46_2=0	1.0	1.0	0.4067	0.70335	1.0	0.0	0.0	0.0	0.125
IGF1R_2=0-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	0.9995	0.0	0.0	0.2499375
IGF1R_2=0-Apoptosis_2=0	1.0	0.0	0.4	0.55	1.0	0.9993	2.0E-4	0.0	0.2499625
IGF1R_2=0-Ipatasertib=0	1.0	1.0	0.4056	0.7028	1.0	0.9998	0.0	0.0	0.249975
IGF1R_2=0-cycE_CDK2_T=0	1.0	1.0	0.4017	0.70085	1.0	0.9994	0.0	0.0	0.249925
IGF1R_2=0-Palbociclib=0	1.0	1.0	0.4072	0.7036	1.0	0.9996	0.0	0.0	0.24995
IGF1R_2=0-Translation=0	1.0	1.0	0.4934	0.7467	1.0	0.9998	1.0E-4	0.0	0.25
IGF1R_2=0-Fulvestrant=0	1.0	1.0	0.4041	0.70205	1.0	0.9998	1.0E-4	0.0	0.25
IGF1R_2=0-cycD_CDK46=0	1.0	1.0	0.3917	0.69585	0.0	0.0	0.0	0.0	0.0
IGF1R_2=0-Trametinib=0	1.0	1.0	0.4117	0.70585	1.0	0.9994	0.0	0.0	0.249925
IGF1R_2=0-Everolimus=0	1.0	1.0	0.4023	0.70115	1.0	0.9996	1.0E-4	0.0	0.249975
IGF1R_2=0-Apoptosis=0	0.0	1.0	0.4092	0.7046	1.0	0.9996	1.0E-4	0.0	0.249975
IGF1R_2=0-p21_p27_T=0	1.0	1.0	0.4021	0.70105	1.0	1.0	0.0	0.0	0.25
IGF1R_2=0-mTORC2_pm=0	1.0	1.0	0.4139	0.70695	1.0	0.9996	1.0E-4	0.0	0.249975
IGF1R_2=0-Neratinib=0	1.0	1.0	0.4074	0.7037	1.0	0.9998	0.0	0.0	0.249975
IGF1R_2=0-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
IGF1R_2=0-cycE_CDK2=0	1.0	1.0	0.3916	0.6958	1.0	0.9996	0.0	0.0	0.24995
IGF1R_2=0-cyclinD_2=0	1.0	1.0	0.4016	0.7008	1.0	0.0	0.0	0.0	0.125
IGF1R_2=0-HER2_3_2=0	1.0	1.0	0.4012	0.7006	1.0	0.9995	1.0E-4	0.0	0.2499625
IGF1R_2=0-FOXO3_Ub=0	1.0	1.0	0.4062	0.7031	1.0	0.9996	0.0	0.0	0.24995
IGF1R_2=0-IGF1R_T=0	1.0	1.0	0.3974	0.6987	1.0	0.9991	2.0E-4	0.0	0.2499375
p21_p27=0-ER_transcription_2=0	1.0	1.0	0.6583	0.82915	1.0	1.0	0.0	0.0	0.25
p21_p27=0-ER_transcription=0	1.0	1.0	0.659	0.8295	1.0	0.0	0.0	0.0	0.125
p21_p27=0-Proliferation_3=0	1.0	1.0	0.4019	0.70095	1.0	1.0	0.0	0.0	0.25
p21_p27=0-Proliferation_4=0	1.0	1.0	0.3996	0.6998	1.0	1.0	0.9998	0.0	0.49995
p21_p27=0-Proliferation_2=0	1.0	1.0	0.3974	0.6987	1.0	0.0	0.9993	0.0	0.4997375
p21_p27=0-Proliferation=0	1.0	1.0	0.4026	0.7013	0.0	1.0	0.9994	0.0	0.49985
p21_p27=0-cycD_CDK46_2=0	1.0	1.0	0.404	0.702	1.0	1.0	0.0	0.0	0.25
p21_p27=0-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	1.0	0.9998	0.0	0.49995
p21_p27=0-Apoptosis_2=0	1.0	0.0	0.4087	0.556525	1.0	1.0	0.9997	0.0	0.499925
p21_p27=0-Ipatasertib=0	1.0	1.0	0.396	0.698	1.0	1.0	0.9997	0.0	0.499925
p21_p27=0-cycE_CDK2_T=0	1.0	1.0	0.3914	0.6957	1.0	0.9994	0.0	0.0	0.249925
p21_p27=0-Palbociclib=0	1.0	1.0	0.3965	0.69825	1.0	1.0	0.9997	0.0	0.499925
p21_p27=0-Translation=0	1.0	1.0	0.4815	0.74075	1.0	1.0	0.9998	0.0	0.49995
p21_p27=0-Fulvestrant=0	1.0	1.0	0.4	0.7	1.0	1.0	0.9996	0.0	0.4999
p21_p27=0-cycD_CDK46=0	1.0	1.0	0.4018	0.7009	1.0	0.0	0.0	0.0	0.125
p21_p27=0-Trametinib=0	1.0	1.0	0.3979	0.69895	1.0	1.0	0.9994	0.0	0.49985
p21_p27=0-Everolimus=0	1.0	1.0	0.4011	0.70055	1.0	1.0	0.9998	0.0	0.49995
p21_p27=0-Apoptosis=0	0.0	1.0	0.3976	0.6988	1.0	1.0	0.9999	0.0	0.499975
p21_p27=0-p21_p27_T=0	1.0	1.0	0.3911	0.69555	1.0	1.0	0.9994	0.0	0.49985
p21_p27=0-mTORC2_pm=0	1.0	1.0	0.4045	0.70225	1.0	1.0	0.9993	0.0	0.499825
p21_p27=0-Neratinib=0	1.0	1.0	0.397	0.6985	1.0	1.0	0.9996	0.0	0.4999
p21_p27=0-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
p21_p27=0-cycE_CDK2=0	1.0	1.0	0.4024	0.7012	1.0	0.9997	0.0	0.0	0.2499625
p21_p27=0-cyclinD_2=0	1.0	1.0	0.398	0.699	1.0	1.0	0.0	0.0	0.25
p21_p27=0-HER2_3_2=0	1.0	1.0	0.3919	0.69595	1.0	1.0	0.9994	0.0	0.49985
p21_p27=0-FOXO3_Ub=0	1.0	1.0	0.4051	0.70255	1.0	1.0	0.9995	0.0	0.499875
p21_p27=0-IGF1R_T=0	1.0	1.0	0.4061	0.70305	1.0	1.0	0.9997	0.0	0.499925
p21_p27=0-IGF1R_2=0	1.0	1.0	0.3971	0.69855	1.0	1.0	0.9997	0.0	0.499925
cyclinD=0-ER_transcription_2=0	1.0	1.0	0.6658	0.8329	0.0	0.0	0.0	0.0	0.0
cyclinD=0-ER_transcription=0	1.0	1.0	0.672	0.836	0.0	0.0	0.0	0.0	0.0
cyclinD=0-Proliferation_3=0	1.0	1.0	0.3982	0.6991	1.0E-4	0.0	0.0	0.0	1.25E-5
cyclinD=0-Proliferation_4=0	1.0	1.0	0.3974	0.6987	0.0	0.0	0.0	0.0	0.0
cyclinD=0-Proliferation_2=0	1.0	1.0	0.4111	0.70555	0.0	0.0	0.0	0.0	0.0
cyclinD=0-Proliferation=0	1.0	1.0	0.4026	0.7013	0.0	0.0	0.0	0.0	0.0
cyclinD=0-cycD_CDK46_2=0	1.0	1.0	0.3972	0.6986	0.0	0.0	0.0	0.0	0.0
cyclinD=0-Apoptosis_3=0	1.0	1.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
cyclinD=0-Apoptosis_2=0	1.0	0.0	0.3952	0.5464	0.0	0.0	0.0	0.0	0.0
cyclinD=0-Ipatasertib=0	1.0	1.0	0.4014	0.7007	0.0	0.0	0.0	0.0	0.0
cyclinD=0-cycE_CDK2_T=0	1.0	1.0	0.4002	0.7001	0.0	0.0	0.0	0.0	0.0
cyclinD=0-Palbociclib=0	1.0	1.0	0.4097	0.70485	0.0	0.0	0.0	0.0	0.0
cyclinD=0-Translation=0	1.0	1.0	0.4858	0.7429	0.0	0.0	0.0	0.0	0.0
cyclinD=0-Fulvestrant=0	1.0	1.0	0.393	0.6965	0.0	0.0	0.0	0.0	0.0
cyclinD=0-cycD_CDK46=0	1.0	1.0	0.4056	0.7028	0.0	0.0	0.0	0.0	0.0
cyclinD=0-Trametinib=0	1.0	1.0	0.4083	0.70415	0.0	0.0	0.0	0.0	0.0
cyclinD=0-Everolimus=0	1.0	1.0	0.4017	0.70085	0.0	0.0	0.0	0.0	0.0
cyclinD=0-Apoptosis=0	0.0	1.0	0.4058	0.7029	0.0	0.0	0.0	0.0	0.0
cyclinD=0-p21_p27_T=0	1.0	1.0	0.4042	0.7021	0.0	0.0	0.0	0.0	0.0
cyclinD=0-mTORC2_pm=0	1.0	1.0	0.3976	0.6988	0.0	0.0	0.0	0.0	0.0
cyclinD=0-Neratinib=0	1.0	1.0	0.3942	0.6971	0.0	0.0	0.0	0.0	0.0
cyclinD=0-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
cyclinD=0-cycE_CDK2=0	1.0	1.0	0.3888	0.6944	0.0	0.0	0.0	0.0	0.0
cyclinD=0-cyclinD_2=0	1.0	1.0	0.3981	0.69905	0.0	0.0	0.0	0.0	0.0
cyclinD=0-HER2_3_2=0	1.0	1.0	0.4031	0.70155	0.0	0.0	0.0	0.0	0.0
cyclinD=0-FOXO3_Ub=0	1.0	1.0	0.3958	0.6979	0.0	0.0	0.0	0.0	0.0
cyclinD=0-IGF1R_T=0	1.0	1.0	0.4079	0.70395	0.0	0.0	0.0	0.0	0.0
cyclinD=0-IGF1R_2=0	1.0	1.0	0.394	0.697	0.0	0.0	0.0	0.0	0.0
cyclinD=0-p21_p27=0	1.0	1.0	0.4	0.7	1.0	0.0	0.0	0.0	0.125
PDK1_pm=0-ER_transcription_2=0	1.0	1.0	0.6624	0.8312	1.0	0.0	0.0	0.0	0.125
PDK1_pm=0-ER_transcription=0	1.0	1.0	0.6691	0.83455	0.0	0.0	0.0	0.0	0.0
PDK1_pm=0-Proliferation_3=0	1.0	1.0	0.3978	0.6989	1.0	0.9999	0.0	0.0	0.2499875
PDK1_pm=0-Proliferation_4=0	1.0	1.0	0.3984	0.6992	1.0	0.9996	2.0E-4	0.0	0.25
PDK1_pm=0-Proliferation_2=0	1.0	1.0	0.405	0.7025	1.0	0.0	2.0E-4	0.0	0.125075
PDK1_pm=0-Proliferation=0	1.0	1.0	0.4014	0.7007	0.0	0.9993	1.0E-4	0.0	0.24985
PDK1_pm=0-cycD_CDK46_2=0	1.0	1.0	0.4086	0.7043	1.0	0.0	0.0	0.0	0.125
PDK1_pm=0-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	0.9998	0.0	0.0	0.249975
PDK1_pm=0-Apoptosis_2=0	1.0	0.0	0.4095	0.557125	1.0	0.9995	2.0E-4	0.0	0.2499875
PDK1_pm=0-Ipatasertib=0	1.0	1.0	0.4015	0.70075	1.0	0.9997	0.0	0.0	0.2499625
PDK1_pm=0-cycE_CDK2_T=0	1.0	1.0	0.409	0.7045	1.0	0.9996	0.0	0.0	0.24995
PDK1_pm=0-Palbociclib=0	1.0	1.0	0.4116	0.7058	1.0	0.9996	0.0	0.0	0.24995
PDK1_pm=0-Translation=0	1.0	1.0	0.4931	0.74655	1.0	0.9998	0.0	0.0	0.249975
PDK1_pm=0-Fulvestrant=0	1.0	1.0	0.4046	0.7023	1.0	0.9995	1.0E-4	0.0	0.2499625
PDK1_pm=0-cycD_CDK46=0	1.0	1.0	0.4029	0.70145	0.0	0.0	0.0	0.0	0.0
PDK1_pm=0-Trametinib=0	1.0	1.0	0.3977	0.69885	1.0	0.9995	0.0	0.0	0.2499375
PDK1_pm=0-Everolimus=0	1.0	1.0	0.3987	0.69935	1.0	0.9997	0.0	0.0	0.2499625
PDK1_pm=0-Apoptosis=0	0.0	1.0	0.4018	0.7009	1.0	0.9998	0.0	0.0	0.249975
PDK1_pm=0-p21_p27_T=0	1.0	1.0	0.3992	0.6996	1.0	0.9998	0.0	0.0	0.249975
PDK1_pm=0-mTORC2_pm=0	1.0	1.0	0.4016	0.7008	1.0	0.9999	1.0E-4	0.0	0.2500125
PDK1_pm=0-Neratinib=0	1.0	1.0	0.3936	0.6968	1.0	0.9996	1.0E-4	0.0	0.249975
PDK1_pm=0-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PDK1_pm=0-cycE_CDK2=0	1.0	1.0	0.4029	0.70145	1.0	0.9998	0.0	0.0	0.249975
PDK1_pm=0-cyclinD_2=0	1.0	1.0	0.3964	0.6982	1.0	0.0	0.0	0.0	0.125
PDK1_pm=0-HER2_3_2=0	1.0	1.0	0.3956	0.6978	1.0	0.9998	0.0	0.0	0.249975
PDK1_pm=0-FOXO3_Ub=0	1.0	1.0	0.3986	0.6993	1.0	0.9998	0.0	0.0	0.249975
PDK1_pm=0-IGF1R_T=0	1.0	0.9999	0.3886	0.694275	1.0	0.9998	2.0E-4	0.0	0.250025
PDK1_pm=0-IGF1R_2=0	1.0	1.0	0.4094	0.7047	1.0	0.9996	0.0	0.0	0.24995
PDK1_pm=0-p21_p27=0	1.0	1.0	0.4061	0.70305	1.0	1.0	0.9997	0.0	0.499925
PDK1_pm=0-cyclinD=0	1.0	1.0	0.4003	0.70015	0.0	0.0	0.0	0.0	0.0
HER3_T=0-ER_transcription_2=0	1.0	1.0	0.664	0.832	1.0	0.0	0.0	0.0	0.125
HER3_T=0-ER_transcription=0	1.0	1.0	0.6707	0.83535	0.0	0.0	0.0	0.0	0.0
HER3_T=0-Proliferation_3=0	1.0	1.0	0.405	0.7025	1.0	0.9993	0.0	0.0	0.2499125
HER3_T=0-Proliferation_4=0	1.0	1.0	0.4044	0.7022	1.0	0.9997	1.0E-4	0.0	0.2499875
